from_module_machine_name,description,quality,version_major,from_version,from_project_machine_name,to_module_machine_name,from_project_reference,title,from_module_reference
simplenews_statistics_path,NA,ok,6,6.x-1.1,simplenews_statistics_path,simplenews_statistics,simplenews_statistics_path,Module simplenews_statistics_path 6-ok from project simplenews_statistics_path depends on module simplenews_statistics,Module simplenews_statistics_path 6-ok from project simplenews_statistics_path
webform_campaignmonitor,NA,ok,6,6.x-1.0,webform_campaignmonitor,campaignmonitor,webform_campaignmonitor,Module webform_campaignmonitor 6-ok from project webform_campaignmonitor depends on module campaignmonitor,Module webform_campaignmonitor 6-ok from project webform_campaignmonitor
webform_campaignmonitor,NA,ok,6,6.x-1.0,webform_campaignmonitor,webform,webform_campaignmonitor,Module webform_campaignmonitor 6-ok from project webform_campaignmonitor depends on module webform,Module webform_campaignmonitor 6-ok from project webform_campaignmonitor
acquia_spi,NA,ok,6,6.x-2.11,acquia_connector,acquia_agent,acquia_connector,Module acquia_spi 6-ok from project acquia_connector depends on module acquia_agent,Module acquia_spi 6-ok from project acquia_connector
imce_mkdir,NA,ok,6,6.x-1.2,imce_mkdir,imce,imce_mkdir,Module imce_mkdir 6-ok from project imce_mkdir depends on module imce,Module imce_mkdir 6-ok from project imce_mkdir
tracelytics_context,NA,ok,6,6.x-1.4,tracelytics,tracelytics,tracelytics,Module tracelytics_context 6-ok from project tracelytics depends on module tracelytics,Module tracelytics_context 6-ok from project tracelytics
tracelytics_context,NA,ok,6,6.x-1.4,tracelytics,context,tracelytics,Module tracelytics_context 6-ok from project tracelytics depends on module context,Module tracelytics_context 6-ok from project tracelytics
tracelytics_services,NA,ok,6,6.x-1.4,tracelytics,tracelytics,tracelytics,Module tracelytics_services 6-ok from project tracelytics depends on module tracelytics,Module tracelytics_services 6-ok from project tracelytics
tracelytics_services,NA,ok,6,6.x-1.4,tracelytics,services,tracelytics,Module tracelytics_services 6-ok from project tracelytics depends on module services,Module tracelytics_services 6-ok from project tracelytics
tracelytics_early,NA,ok,6,6.x-1.4,tracelytics,tracelytics,tracelytics,Module tracelytics_early 6-ok from project tracelytics depends on module tracelytics,Module tracelytics_early 6-ok from project tracelytics
tracelytics_late,NA,ok,6,6.x-1.4,tracelytics,tracelytics,tracelytics,Module tracelytics_late 6-ok from project tracelytics depends on module tracelytics,Module tracelytics_late 6-ok from project tracelytics
tracelytics_late,NA,ok,6,6.x-1.4,tracelytics,tracelytics_early,tracelytics,Module tracelytics_late 6-ok from project tracelytics depends on module tracelytics_early,Module tracelytics_late 6-ok from project tracelytics
fancy_multiselect,NA,ok,6,6.x-1.4,fancy_multiselect,optionwidgets,fancy_multiselect,Module fancy_multiselect 6-ok from project fancy_multiselect depends on module optionwidgets,Module fancy_multiselect 6-ok from project fancy_multiselect
fancy_multiselect,NA,ok,6,6.x-1.4,fancy_multiselect,jquery_multiselect,fancy_multiselect,Module fancy_multiselect 6-ok from project fancy_multiselect depends on module jquery_multiselect,Module fancy_multiselect 6-ok from project fancy_multiselect
views_exclude_previous,NA,ok,6,6.x-1.0,views_exclude_previous,views,views_exclude_previous,Module views_exclude_previous 6-ok from project views_exclude_previous depends on module views,Module views_exclude_previous 6-ok from project views_exclude_previous
comment_login,NA,ok,6,6.x-1.0,comment_login,comment,comment_login,Module comment_login 6-ok from project comment_login depends on module comment,Module comment_login 6-ok from project comment_login
panels,NA,ok,6,6.x-3.10,panels,ctools,panels,Module panels 6-ok from project panels depends on module ctools,Module panels 6-ok from project panels
panels_mini,NA,ok,6,6.x-3.10,panels,panels,panels,Module panels_mini 6-ok from project panels depends on module panels,Module panels_mini 6-ok from project panels
panels_ipe,NA,ok,6,6.x-3.10,panels,panels,panels,Module panels_ipe 6-ok from project panels depends on module panels,Module panels_ipe 6-ok from project panels
panels_ipe,NA,ok,6,6.x-3.10,panels,jquery_ui,panels,Module panels_ipe 6-ok from project panels depends on module jquery_ui,Module panels_ipe 6-ok from project panels
panels_node,NA,ok,6,6.x-3.10,panels,panels,panels,Module panels_node 6-ok from project panels depends on module panels,Module panels_node 6-ok from project panels
casaa,NA,ok,6,6.x-2.0,casaa,ctools,casaa,Module casaa 6-ok from project casaa depends on module ctools,Module casaa 6-ok from project casaa
casaa,NA,ok,6,6.x-2.0,casaa,context,casaa,Module casaa 6-ok from project casaa depends on module context,Module casaa 6-ok from project casaa
jslider_form_api,NA,ok,6,6.x-1.1,jslider_form_api,jquery_ui,jslider_form_api,Module jslider_form_api 6-ok from project jslider_form_api depends on module jquery_ui,Module jslider_form_api 6-ok from project jslider_form_api
smartqueue_language,NA,ok,6,6.x-1.0,smartqueue_language,nodequeue,smartqueue_language,Module smartqueue_language 6-ok from project smartqueue_language depends on module nodequeue,Module smartqueue_language 6-ok from project smartqueue_language
smartqueue_language,NA,ok,6,6.x-1.0,smartqueue_language,locale,smartqueue_language,Module smartqueue_language 6-ok from project smartqueue_language depends on module locale,Module smartqueue_language 6-ok from project smartqueue_language
uc_taxes_floridasurtax,NA,ok,6,6.x-1.10,uc_taxes_floridasurtax,uc_taxes,uc_taxes_floridasurtax,Module uc_taxes_floridasurtax 6-ok from project uc_taxes_floridasurtax depends on module uc_taxes,Module uc_taxes_floridasurtax 6-ok from project uc_taxes_floridasurtax
commons_core,NA,ok,6,6.x-2.13,commons,ajax_load,commons,Module commons_core 6-ok from project commons depends on module ajax_load,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,chart,commons,Module commons_core 6-ok from project commons depends on module chart,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,comment,commons,Module commons_core 6-ok from project commons depends on module comment,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,contact,commons,Module commons_core 6-ok from project commons depends on module contact,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,content,commons,Module commons_core 6-ok from project commons depends on module content,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,content_permissions,commons,Module commons_core 6-ok from project commons depends on module content_permissions,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,context,commons,Module commons_core 6-ok from project commons depends on module context,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,context_og,commons,Module commons_core 6-ok from project commons depends on module context_og,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,ctools,commons,Module commons_core 6-ok from project commons depends on module ctools,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,editablefields,commons,Module commons_core 6-ok from project commons depends on module editablefields,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,features,commons,Module commons_core 6-ok from project commons depends on module features,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,fieldgroup,commons,Module commons_core 6-ok from project commons depends on module fieldgroup,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,flag,commons,Module commons_core 6-ok from project commons depends on module flag,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,imageapi,commons,Module commons_core 6-ok from project commons depends on module imageapi,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,imageapi_gd,commons,Module commons_core 6-ok from project commons depends on module imageapi_gd,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,imagecache,commons,Module commons_core 6-ok from project commons depends on module imagecache,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,imagecache_canvasactions,commons,Module commons_core 6-ok from project commons depends on module imagecache_canvasactions,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,imagecache_profiles,commons,Module commons_core 6-ok from project commons depends on module imagecache_profiles,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,imagefield,commons,Module commons_core 6-ok from project commons depends on module imagefield,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,insert,commons,Module commons_core 6-ok from project commons depends on module insert,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,link,commons,Module commons_core 6-ok from project commons depends on module link,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,menu,commons,Module commons_core 6-ok from project commons depends on module menu,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,og,commons,Module commons_core 6-ok from project commons depends on module og,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,og_access,commons,Module commons_core 6-ok from project commons depends on module og_access,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,og_features,commons,Module commons_core 6-ok from project commons depends on module og_features,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,og_invite_link,commons,Module commons_core 6-ok from project commons depends on module og_invite_link,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,og_statistics,commons,Module commons_core 6-ok from project commons depends on module og_statistics,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,og_views,commons,Module commons_core 6-ok from project commons depends on module og_views,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,optionwidgets,commons,Module commons_core 6-ok from project commons depends on module optionwidgets,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,path,commons,Module commons_core 6-ok from project commons depends on module path,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,profile,commons,Module commons_core 6-ok from project commons depends on module profile,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,quant,commons,Module commons_core 6-ok from project commons depends on module quant,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,rules,commons,Module commons_core 6-ok from project commons depends on module rules,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,search,commons,Module commons_core 6-ok from project commons depends on module search,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,strongarm,commons,Module commons_core 6-ok from project commons depends on module strongarm,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,tagadelic,commons,Module commons_core 6-ok from project commons depends on module tagadelic,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,tagadelic_views,commons,Module commons_core 6-ok from project commons depends on module tagadelic_views,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,taxonomy,commons,Module commons_core 6-ok from project commons depends on module taxonomy,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,text,commons,Module commons_core 6-ok from project commons depends on module text,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,token,commons,Module commons_core 6-ok from project commons depends on module token,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,tracker,commons,Module commons_core 6-ok from project commons depends on module tracker,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_relationship_blocks,commons,Module commons_core 6-ok from project commons depends on module user_relationship_blocks,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_relationship_mailer,commons,Module commons_core 6-ok from project commons depends on module user_relationship_mailer,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_relationship_views,commons,Module commons_core 6-ok from project commons depends on module user_relationship_views,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_relationships_api,commons,Module commons_core 6-ok from project commons depends on module user_relationships_api,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_relationships_rules,commons,Module commons_core 6-ok from project commons depends on module user_relationships_rules,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_relationships_ui,commons,Module commons_core 6-ok from project commons depends on module user_relationships_ui,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,user_terms,commons,Module commons_core 6-ok from project commons depends on module user_terms,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,views,commons,Module commons_core 6-ok from project commons depends on module views,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,views_bulk_operations,commons,Module commons_core 6-ok from project commons depends on module views_bulk_operations,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,views_content_cache,commons,Module commons_core 6-ok from project commons depends on module views_content_cache,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,views_field_view,commons,Module commons_core 6-ok from project commons depends on module views_field_view,Module commons_core 6-ok from project commons
commons_core,NA,ok,6,6.x-2.13,commons,views_slideshow,commons,Module commons_core 6-ok from project commons depends on module views_slideshow,Module commons_core 6-ok from project commons
